"id" "reference_number" "species_number" "record" "passive_methods" "complementary_methods" "month_start" "year_start" "month_finish" "year_finish" "effort_months" "country" "state" "state_abbreviation" "municipality" "latitude" "longitude" "coordinate_precision" "altitude" "temperature" "precipitation"
"1045" "amp2045" 1330 3 "ab" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.58833333 -49.45861111 NA 101 19.23 1367
"1046" "amp2046" 1330 9 "ab" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.57666667 -49.44944444 NA 119 19.19 1381
"1047" "amp2047" 1330 7 "ab" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.58083333 -49.39444444 NA 212 18.83 1409
"1048" "amp2048" 1330 9 "ab" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "Criciúma" -28.51055556 -49.46694444 NA 165 18.94 1398
"1049" "amp2049" 1331 24 "co" NA NA 4 2004 4 2005 12 "Brazil" "Santa Catarina" "BR-SC" "Ibirama" -27.04083333 -49.15 "gms" 554 17.42 1677
"1050" "amp2050" 1332 23 "co" NA NA 11 2012 5 2013 6 "Brazil" "Santa Catarina" "BR-SC" "Santo Amaro da Imperatriz" -27.74194444 -48.81138889 "gms" 512 17.56 1651
"1051" "amp2051" 1333 1 "co" NA NA 4 1995 3 1996 11 "Brazil" "Santa Catarina" "BR-SC" "Florianópolis" -27.47638889 -48.56277778 "gms" 4 NA NA
"1052" "amp2052" 1334 21 "co" NA "in" 2 2001 3 2002 13 "Brazil" "Santa Catarina" "BR-SC" "Ipuaçu" -26.66666667 -52.55 "gms" 564 18.42 2096
"1053" "amp2053" 1335 32 "co" NA NA 4 2005 11 2006 19 "Brazil" "Santa Catarina" "BR-SC" "Lebon Régis" -26.85361111 -50.66666667 "gms" 1199 14.48 1581
"1054" "amp2054" 1336 20 "co" NA NA 12 1998 9 2000 21 "Brazil" "Santa Catarina" "BR-SC" "Guatambu" -27.08861111 -52.77972222 "gms" 589 18.48 1977
"1055" "amp2055" 1336 24 "co" NA NA 10 2000 12 2001 14 "Brazil" "Santa Catarina" "BR-SC" "Chapecó" -27.18555556 -52.61916667 "gms" 714 17.96 1997
"1056" "amp2056" 1337 29 "co" NA NA 10 2008 3 2009 5 "Brazil" "Santa Catarina" "BR-SC" "Ponte Serrada" -26.79416667 -51.94555556 "gms" 949 16.21 1895
"1057" "amp2057" 1338 25 "co" "pt" NA 9 2012 3 2013 6 "Brazil" "Santa Catarina" "BR-SC" "Joinville" -26.15194444 -48.99222222 "gms" 138 20.05 1642
"1058" "amp2058" 1338 28 "co" "pt" NA 9 2012 3 2013 6 "Brazil" "Santa Catarina" "BR-SC" "Joinville" -26.17888889 -49.00583333 "gms" 222 19.59 1659
"1059" "amp2059" 1338 38 "co" "pt" NA 9 2012 1 2014 16 "Brazil" "Santa Catarina" "BR-SC" "Joinville" -26.28361111 -49.10222222 "gms" 675 17.24 1627
"1060" "amp2060" 1338 36 "co" "pt" NA 9 2012 1 2014 16 "Brazil" "Santa Catarina" "BR-SC" "Joinville" -26.21277778 -49.22083333 "gms" 1023 15.62 1619
"1061" "amp2061" 1339 30 "co" NA NA 8 2007 6 2008 10 "Brazil" "Santa Catarina" "BR-SC" "Siderópolis" -28.60444444 -49.57972222 "utm" 180 18.81 1390
"1062" "amp2062" 1316 6 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Santa Catarina" "BR-SC" "Água Doce" -26.6 -51.5784 "dd" 1323 14.54 1726
"1063" "amp2063" 1316 9 "ab" NA NA 8 2012 7 2013 11 "Brazil" "Santa Catarina" "BR-SC" "Água Doce" -26.601 -51.577 "dd" 1323 14.54 1726
"1064" "amp2064" 1340 23 "co" NA NA 1 2009 10 2010 21 "Brazil" "Santa Catarina" "BR-SC" "Pedras Grandes" -28.48444444 -49.25666667 "gms" 289 18.55 1459
"1065" "amp2065" 1317 48 "ab" NA NA NA 2013 NA 2015 NA "Brazil" "Santa Catarina" "BR-SC" "Joinville" -26.283309 -49.100107 "dd" 648 17.36 1623
"1066" "amp2066" 1341 15 "co" NA NA 10 2012 2 2013 4 "Brazil" "Santa Catarina" "BR-SC" "São Miguel do Oeste" -26.75833333 -53.52305556 "gms" 657 18.2 1994
"1067" "amp2067" 1342 12 "co" NA NA 11 2012 5 2013 6 "Brazil" "Santa Catarina" "BR-SC" "Florianópolis" -27.71666667 -48.53333333 "gm" 211 19.06 1596
"1068" "amp2068" 1342 13 "co" NA NA 11 2012 5 2013 6 "Brazil" "Santa Catarina" "BR-SC" "Florianópolis" -27.625 -48.51666667 "gm" 103 19.57 1589
"1069" "amp2069" 1342 13 "co" NA NA 11 2012 5 2013 6 "Brazil" "Santa Catarina" "BR-SC" "Florianópolis" -27.51666667 -48.525 "gm" 18 19.93 1572
"1070" "amp2070" 1343 28 "co" NA "ae,tp" NA 2013 NA 2017 NA "Brazil" "Santa Catarina" "BR-SC" "Urubici" -28.13638889 -49.64138889 NA 1433 12.94 1701
"1071" "amp2071" 1344 7 "co" NA NA 1 2008 3 2008 2 "Brazil" "Santa Catarina" "BR-SC" "Turvo" -28.87472222 -49.80083333 "utm" 80 19.12 1365
"1072" "amp2072" 1344 9 "co" NA NA 1 2008 3 2008 2 "Brazil" "Santa Catarina" "BR-SC" "Timbé do Sul" -28.8525 -49.8725 "utm" 144 18.8 1407
"1073" "amp2073" 1345 15 "co" "pt" "ae" 7 2007 4 2010 33 "Brazil" "Santa Catarina" "BR-SC" "Palhoça" -27.82694444 -48.62027778 "gms" 3 20.05 1528
"1074" "amp2074" 1346 32 "co" NA NA 2 2001 3 2002 13 "Brazil" "Santa Catarina" "BR-SC" "Santo Amaro da Imperatriz" -27.71666667 -48.81666667 "gm" 241 18.85 1590
"1075" "amp2075" 1347 13 "co" NA NA 11 2009 3 2010 4 "Brazil" "Rio Grande do Sul" "BR-RS" "Faxinalzinho" -27.33833333 -52.66555556 NA 424 19.02 1884
"1076" "amp2076" 1348 18 "co" NA NA 4 2003 2 2004 10 "Brazil" "Rio Grande do Sul" "BR-RS" "Palmares do Sul" -30.26777778 -50.49722222 NA 4 19.33 1496
"1077" "amp2077" 1348 22 "co" NA NA 4 2003 2 2004 10 "Brazil" "Rio Grande do Sul" "BR-RS" "Tapes" -30.57722222 -51.38583333 NA 35 19.37 1410
"1078" "amp2078" 1349 20 "co" NA NA 8 2005 7 2006 11 "Brazil" "Rio Grande do Sul" "BR-RS" "Itaara" -29.5375 -53.79166667 "gms" 356 18.61 1679
"1079" "amp2079" 1350 20 "co" NA NA 10 2005 9 2006 11 "Brazil" "Rio Grande do Sul" "BR-RS" "São Francisco de Paula" -29.48 -50.17361111 "gm" 820 15.5 1936
"1080" "amp2080" 1324 19 "co" NA NA 3 2010 11 2010 8 "Brazil" "Rio Grande do Sul" "BR-RS" "Faxinal do Soturno" -29.5664 -53.423433 "dd" 152 19.59 1588
"1081" "amp2081" 1351 23 "co" "pt" NA 2 2009 6 2010 16 "Brazil" "Rio Grande do Sul" "BR-RS" "Viamão" -30.27027778 -51.06138889 NA 71 19.28 1475
"1082" "amp2082" 1352 29 "co" NA NA 3 2000 3 2003 36 "Brazil" "Rio Grande do Sul" "BR-RS" "Torres" -29.35555556 -49.75527778 "gms" 10 19.31 1414
"1083" "amp2083" 1353 15 "co" NA NA 10 2011 6 2012 8 "Brazil" "Rio Grande do Sul" "BR-RS" "Capivari do Sul" -30.12277778 -50.51555556 "gm" 7 19.42 1513
"1084" "amp2084" 1354 31 "co" NA NA 10 2001 3 2005 41 "Brazil" "Rio Grande do Sul" "BR-RS" "Cambará do Sul" -29.18972222 -50.095 NA 969 15.05 1883
"1085" "amp2085" 1355 16 "co" NA "ae" 7 2012 4 2015 33 "Brazil" "Rio Grande do Sul" "BR-RS" "Pelotas" -31.72416667 -52.3075 "gms" 12 19.37 1364
"1086" "amp2086" 1356 19 "co" NA NA 11 1993 3 2005 136 "Brazil" "Rio Grande do Sul" "BR-RS" "Porto Alegre" -30.23611111 -51.09888889 NA 6 19.64 1451
"1087" "amp2087" 1357 17 "co" "pt" NA NA 1979 NA 1983 NA "Brazil" "Rio Grande do Sul" "BR-RS" "Santa Vitória do Palmar" -32.53722222 -52.54583333 NA 5 18.18 1239
"1088" "amp2088" 1357 10 "co" "pt" NA NA 1979 NA 1983 NA "Brazil" "Rio Grande do Sul" "BR-RS" "Santa Vitória do Palmar" -32.60527778 -52.50583333 NA 6 18.02 1234
"1089" "amp2089" 1357 8 "co" "pt" NA NA 1979 NA 1983 NA "Brazil" "Rio Grande do Sul" "BR-RS" "Santa Vitória do Palmar" -32.76361111 -52.52638889 NA 2 17.84 1203
"1090" "amp2090" 1357 9 "co" "pt" NA NA 1979 NA 1983 NA "Brazil" "Rio Grande do Sul" "BR-RS" "Santa Vitória do Palmar" -32.80944444 -52.63166667 NA 2 17.87 1204
"1091" "amp2091" 1358 32 "co" "pt" "ae" 4 2009 3 2010 11 "Brazil" "Rio Grande do Sul" "BR-RS" "Derrubadas" -27.24222222 -53.94888889 "gm" 396 19.22 1847
"1092" "amp2092" 1359 55 "co" NA NA NA NA NA NA NA "Brazil" "Rio Grande do Sul" "BR-RS" "São Francisco de Paula" -29.5 -50.16666667 NA 561 16.67 1793
"1093" "amp2093" 1360 19 "co" NA NA 11 2011 8 2012 9 "Brazil" "Rio Grande do Sul" "BR-RS" "Santa Maria" -29.774425 -53.661914 "dd" 118 19.8 1654
"1094" "amp2094" 1361 16 "co" NA NA 11 1998 11 1999 12 "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -32.16666667 -52.16666667 "gm" 9 18.47 1218
"1095" "amp2095" 1361 5 "co" NA NA 11 1998 11 1999 12 "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -32.18333333 -52.15 "gm" 2 18.42 1210
"1096" "amp2096" 1362 13 "co" "pt" NA NA 2001 NA 2002 NA "Brazil" "Rio Grande do Sul" "BR-RS" "Mostardas" -31.25833333 -50.96194444 NA 0 18.97 1349
"1097" "amp2097" 1363 1 "co" NA NA 3 2002 3 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Mostardas" -30.82138889 -50.67638889 "dd" 18 19.08 1432
"1098" "amp2098" 1363 1 "co" NA NA 3 2002 3 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Mostardas" -31.14472222 -50.93361111 "dd" 16 19 1392
"1099" "amp2099" 1363 2 "co" NA NA 3 2002 3 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Tavares" -31.23 -51.03611111 "dd" 10 18.98 1379
"1100" "amp2100" 1363 3 "co" NA NA 3 2002 3 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "São José do Norte" -31.81027778 -51.705 "dd" 6 18.72 1252
"1101" "amp2101" 1363 2 "co" NA NA 4 2002 4 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Tapes" -30.70555556 -51.58194444 "dd" 41 19.3 1412
"1102" "amp2102" 1363 1 "co" NA NA 4 2002 4 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -31.96305556 -52.30638889 "dd" 14 18.9 1310
"1103" "amp2103" 1363 2 "co" NA NA 4 2002 4 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -32.29333333 -52.53138889 "dd" 11 18.49 1278
"1104" "amp2104" 1363 1 "co" NA NA 4 2002 4 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -32.50027778 -52.57305556 "dd" 7 18.2 1247
"1105" "amp2105" 1363 3 "co" NA NA 4 2002 4 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Santa Vitória do Palmar" -33.51083333 -53.31277778 "dd" 16 16.89 1219
"1106" "amp2106" 1363 2 "co" NA NA 5 2002 5 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Maquiné" -29.68472222 -50.14916667 "dd" 3 19.32 1494
"1107" "amp2107" 1363 2 "co" NA NA 5 2002 5 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Dom Pedro de Alcântara" -29.38416667 -49.83 "dd" 1 19.33 1430
"1108" "amp2108" 1363 1 "co" NA NA 7 2002 7 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Candelária" -29.68138889 -52.80055556 "dd" 68 19.8 1414
"1109" "amp2109" 1363 1 "co" NA NA 5 2002 5 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Caxias do Sul" -29.33444444 -51.18638889 "dd" 64 19.47 1507
"1110" "amp2110" 1363 1 "co" NA NA 5 2002 5 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Cambará do Sul" -29.22361111 -50.25027778 "dd" 950 15 1964
"1111" "amp2111" 1363 2 "co" NA NA 5 2002 5 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Cambará do Sul" -29.01111111 -50.10916667 "dd" 1003 15.08 1807
"1112" "amp2112" 1363 3 "co" NA NA 5 2002 5 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "São José dos Ausentes" -28.73583333 -50.11666667 "dd" 1182 14.72 1694
"1113" "amp2113" 1363 2 "co" NA NA 5 2002 5 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Lagoa Vermelha" -28.37888889 -51.47777778 "dd" 738 16.78 1681
"1114" "amp2114" 1363 2 "co" NA NA 6 2002 6 2002 0 "Brazil" "Rio Grande do Sul" "BR-RS" "Tio Hugo" -28.61638889 -52.61888889 "dd" 462 18.35 1636
"1115" "amp2115" 1364 16 "co" NA NA 11 2007 8 2008 9 "Brazil" "Rio Grande do Sul" "BR-RS" "Mostardas" -31.17916667 -50.90555556 "gm" 0 18.98 1378
"1116" "amp2116" 1365 13 "ab" NA NA 11 2007 8 2008 9 "Brazil" "Rio Grande do Sul" "BR-RS" "Mostardas" -31.11833333 -50.89972222 "gm" 18 19 1398
"1117" "amp2117" 1366 12 "ab" NA NA 6 2005 6 2006 12 "Brazil" "Rio Grande do Sul" "BR-RS" "Mostardas" -30.86416667 -50.80416667 "gm" 0 19.18 1413
"1118" "amp2118" 1367 10 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Soledade" -28.897824 -52.476168 "dd" 593 17.47 1587
"1119" "amp2119" 1367 8 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Soledade" -28.883893 -52.466041 "dd" 675 17.11 1619
"1120" "amp2120" 1367 10 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Soledade" -28.876287 -52.457184 "dd" 675 17.12 1623
"1121" "amp2121" 1367 12 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Soledade" -28.89415 -52.470609 "dd" 628 17.32 1600
"1122" "amp2122" 1367 11 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Soledade" -28.883418 -52.470743 "dd" 639 17.28 1604
"1123" "amp2123" 1367 7 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Vacaria" -28.166318 -50.980243 "dd" 893 16.17 1587
"1124" "amp2124" 1367 8 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Vacaria" -28.169905 -50.988181 "dd" 907 16.1 1597
"1125" "amp2125" 1367 5 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Vacaria" -28.167504 -50.974731 "dd" 879 16.21 1586
"1126" "amp2126" 1367 7 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Vacaria" -28.196328 -51.012221 "dd" 907 16.1 1606
"1127" "amp2127" 1367 6 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Vacaria" -28.193134 -50.987209 "dd" 914 16.08 1604
"1128" "amp2128" 1367 10 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Vacaria" -28.195446 -50.97502 "dd" 912 16.09 1600
"1129" "amp2129" 1367 6 "co" "dr" NA 10 2014 1 2015 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Vacaria" -28.193527 -50.977327 "dd" 912 16.09 1600
"1130" "amp2130" 1368 12 "ab" "pt" NA 8 2002 7 2003 11 "Brazil" "Rio Grande do Sul" "BR-RS" "Sapiranga" -29.27055556 -49.84805556 "gms" 5 19.36 1425
"1131" "amp2131" 1369 17 "ab" NA NA 9 2004 8 2005 11 "Brazil" "Rio Grande do Sul" "BR-RS" "Novo Hamburgo" -29.70444444 -50.98916667 "gms" 14 19.73 1519
"1132" "amp2132" 1370 17 "co" NA NA 10 2007 8 2008 10 "Brazil" "Rio Grande do Sul" "BR-RS" "Mostardas" -31.18 -50.88 "dd" 11 18.88 1506
"1133" "amp2133" 1371 17 "ab" NA NA 8 2011 8 2013 24 "Brazil" "Rio Grande do Sul" "BR-RS" "Sentinela do Sul" -30.73222222 -51.65944444 "dd" 39 19.3 1409
"1134" "amp2134" 1372 12 "ab" "pt" NA 4 2009 3 2010 11 "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -32.225 -52.2 "gm" 2 18.46 1199
"1135" "amp2135" 1373 16 "co" "pt,ar" NA NA 2006 NA 2008 NA "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -32.01666667 -52.15 "gm" 2 18.67 1216
"1136" "amp2136" 1374 12 "ab" "pt,ft,ar" NA 7 2005 5 2007 22 "Brazil" "Rio Grande do Sul" "BR-RS" "Rio Grande" -32.15083333 -52.16527778 "gm" 4 18.48 1211
"1137" "amp2137" 1375 12 "co" "pt" NA 10 2006 5 2007 7 "Brazil" "Rio Grande do Sul" "BR-RS" "Canoas" -29.92 -51.18 "gms" 20 19.97 1514
"1138" "amp2138" 1376 24 "co" NA NA 11 2001 10 2002 11 "Brazil" "Rio Grande do Sul" "BR-RS" "Santa Maria" -29.7 -53.7 "gm" 89 19.94 1676
"1139" "amp2139" 1377 6 "ab" NA NA 11 2005 2 2006 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Torres" -29.38277778 -49.76388889 NA 29 19.2 1422
"1140" "amp2140" 1377 9 "ab" NA NA 11 2005 2 2006 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Torres" -29.37972222 -49.75722222 NA 4 19.32 1410
"1141" "amp2141" 1377 7 "ab" NA NA 11 2005 2 2006 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Torres" -29.36694444 -49.76416667 NA 24 19.24 1424
"1142" "amp2142" 1377 7 "ab" NA NA 11 2005 2 2006 3 "Brazil" "Rio Grande do Sul" "BR-RS" "Torres" -29.34694444 -49.76527778 NA 8 19.33 1411
"1143" "amp2143" 1378 23 "co" "pt,ft" "ae" 5 2008 4 2010 23 "Brazil" "Rio Grande do Sul" "BR-RS" "Sertão" -28.04194444 -52.22444444 "gms" 707 17.26 1781
"1144" "amp2144" 1379 27 "co" NA NA NA 2000 NA 2012 NA "Brazil" "Rio Grande do Sul" "BR-RS" "Triunfo" -29.86166667 -51.37027778 "gms" 13 19.83 1458
"1145" "amp2145" 1380 27 "co" "pt,ft" NA 11 2003 1 2005 14 "Paraguay" "Canindeyu" "PY-14" "Ygatimi" -24.13361111 -55.42611111 "gm" 221 22.32 1625
"1146" "amp2146" 1381 30 "co" NA NA 1 2015 6 2015 5 "Paraguay" "Amambay" "PY-13" "Pedro Juan Caballero" -22.64916667 -56.01472222 NA 276 22.97 1516
"1147" "amp2147" 1382 26 "co" "pt,ft" NA 7 2008 5 2009 10 "Paraguay" "Itapua" "PY-7" "Alto Vera" -26.51333333 -55.78472222 "gms" 161 21.66 1561
"1148" "amp2148" 1383 32 "ab" "pt" NA 4 2010 11 2014 55 "Paraguay" "San Pedro" "PY-2" "Santa Rosa Del Aguaray" -23.8125 -56.29472222 "gm" 203 23.29 1536
"1149" "amp2149" 1384 25 "co" "pt" NA 7 2008 2 2011 31 "Paraguay" "Guaira" "PY-4" "General Garay" -25.84722222 -56.21972222 "gms" 269 21.45 1580
"1150" "amp2150" 1385 22 "ab" "pt" NA 8 2012 8 2014 24 "Argentina" "Misiones" "AR-N" "Iguazú" -25.82722222 -54.32694444 "gms" 292 20.07 1744
"1151" "amp2151" 1386 20 "co" NA NA 1 2007 2 2008 13 "Argentina" "Misiones" "AR-N" "Iguazú" -26.00027778 -54.06722222 NA 318 19.45 1764
"1152" "amp2152" 1387 15 "co" "pt,ft" NA 7 2002 2 2006 43 "Argentina" "Misiones" "AR-N" "General Manuel Belgrano" -25.56555556 -54.07722222 NA 223 20.09 1769
"1153" "amp2153" 1388 21 "co" NA NA 3 2002 1 2009 82 "Argentina" "Misiones" "AR-N" "San Pedro" -26.68916667 -54.26333333 "gms" 494 18.97 1749
"1154" "amp2154" 1389 3 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Cainguás" -27.01083333 -54.88916667 "gms" 422 20.1 1605
"1155" "amp2155" 1389 4 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Cainguás" -27.00861111 -54.87777778 "gms" 400 20.17 1605
"1156" "amp2156" 1389 6 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Manuel Belgrano" -25.97416667 -54.11611111 "gms" 278 19.72 1750
"1157" "amp2157" 1389 3 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Iguazú" -25.61222222 -54.56083333 "gms" 198 21.24 1793
"1158" "amp2158" 1389 3 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Manuel Belgrano" -25.66944444 -54.04555556 "gms" 251 19.94 1780
"1159" "amp2159" 1389 9 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Posadas" -27.45333333 -55.8925 "gms" 105 21.3 1768
"1160" "amp2160" 1389 6 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Montecarlo" -26.56888889 -53.60888889 "gms" 597 18.35 1954
"1161" "amp2161" 1389 1 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "San Pedro" -27.14083333 -53.92611111 "gms" 202 19.92 1850
"1162" "amp2162" 1389 2 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Cainguás" -27.08722222 -54.95277778 "gms" 213 21.04 1553
"1163" "amp2163" 1389 2 "co" NA NA NA NA NA NA NA "Argentina" "Misiones" "AR-N" "Oberá" -27.47333333 -55.17194444 "gms" 254 20.67 1683
